temporada,episodio,nombre_episodio,frase,personaje
1,20, Best Prom Ever, Todd. Valerie. Stairs.,Marshall
1,20, Best Prom Ever, I can't believe it. We got Van Smoot House.,Lily
1,20, Best Prom Ever, It is on. It is on! Like the former Soviet Republic of Azerbaijan.,Marshall
1,20, Best Prom Ever, What?,Robin
1,20, Best Prom Ever, You're a wonder.,Marshall
1,20, Best Prom Ever, Wow! You guys are getting married in two months.,Ted
1,20, Best Prom Ever, How are you going to get everything done?,Robin
1,20, Best Prom Ever," Division of labor. Everyone's got a job to do, so listen up. Okay, Robin, you and Ted go to the florist.",Lily
1,20, Best Prom Ever, Robin had been mad at me since the night I slightly exaggerated my not-having-a-girlfriend-ness.,Future Ted(Narrator)
1,20, Best Prom Ever, Was it...?,Ted
1,20, Best Prom Ever, It was your girlfriend. You might want to call her back.,Robin
1,20, Best Prom Ever," Or, actually, Robin, why don't you go to the florist? And, Ted, I could use your keen architectural eye on... on the invitations.",Lily
1,20, Best Prom Ever," Wow. That was really awkward, Lil. And still. It's still really awkward right now.",Marshall
1,20, Best Prom Ever," Hey, what about me? What's my job? What do I get to do?",Barney
1,20, Best Prom Ever," Okay, your job is very simple. At the wedding, do not sleep with anyone even remotely related to me.",Lily
1,20, Best Prom Ever," Lil, you know I can't promise that.",Barney
1,20, Best Prom Ever," Shh! Shh! Look how cute she looks. All tuckered out. Hey, babe. Hey, little one. Hey, Lilypad.",Marshall
1,20, Best Prom Ever, Crap! Band! We forgot a band! It's just gonna be silence and then people chewing.,Lily
1,20, Best Prom Ever," Shh! Shh! Baby, don't worry about it. I called The 88!",Marshall
1,20, Best Prom Ever, Who?,Lily
1,20, Best Prom Ever, The 88. They're this awesome band. They played my law review party. They were found guilty. On three counts of rocking.,Marshall
1,20, Best Prom Ever," I saw them two months ago at my cousin Bonzo's wedding, they were great.",Ted
1,20, Best Prom Ever," John ""Bonzo"" Bonham from Led Zeppelin?",Lily
1,20, Best Prom Ever," Yes, Lily, my cousin, the drummer from Led Zeppelin, who died in 1980, got married two months ago.",Ted
1,20, Best Prom Ever," Look, I... I can't sign off on a band I've never even seen. We... we don't even know if they can play our song. They're... they're going to have to come over here and audition.",Lily
1,20, Best Prom Ever," Baby, The 88 don't audition. They're, like, the Wiggles of wedding bands.",Marshall
1,20, Best Prom Ever," Well, then... I have to say no.",Lily
1,20, Best Prom Ever," Baby, they're only holding the date until Monday.",Marshall
1,20, Best Prom Ever," Well... well, are they playing anywhere this weekend?",Lily
1,20, Best Prom Ever, Let me check their Website.,Marshall
1,20, Best Prom Ever, What?,Lily
1,20, Best Prom Ever," Lily, you're being a wee bit intense about this band thing.",Ted
1,20, Best Prom Ever," Intense? I have a wedding to plan in nine weeks for 200 people. Even if a dinosaur should poke his head out of my butt and consume this coffee table, I need you to roll with it, okay?",Lily
1,20, Best Prom Ever, Wow.,Ted
1,20, Best Prom Ever, Guys! I just tasted an amazing caterer.,Barney
1,20, Best Prom Ever, We already have a caterer.,Lily
1,20, Best Prom Ever," Oh, right. You're getting married. You see what I did there? Took a...",Barney
1,20, Best Prom Ever, It looks like The 88 are playing at a high school prom in New Jersey tomorrow.,Marshall
1,20, Best Prom Ever, A prom? Can... can we go to that?,Lily
1,20, Best Prom Ever," Yeah, we'll just call the high school, they'll let us stand in the back and watch.",Marshall
1,20, Best Prom Ever," Yeah. No, they won't.",Lily
1,20, Best Prom Ever, Why not?,Marshall
1,20, Best Prom Ever, 'Cause it turns out we're not in high school.,Lily
1,20, Best Prom Ever," No sweat, we'll just sneak in.",Barney
1,20, Best Prom Ever, We're not sneaking in to a high school prom.,Marshall
1,20, Best Prom Ever," Yes, we are. It's the only way.",Lily
1,20, Best Prom Ever," You're getting on board with Barney's idea? Man, you really have snapped.",Ted
1,20, Best Prom Ever," It's nine weeks till the wedding. At this point, I'd say yes to just about anything.",Lily
1,20, Best Prom Ever, Well...,Barney
1,20, Best Prom Ever," No, Barney.",Lily
1,20, Best Prom Ever," And so, Aunt Lily had the plan to crash the prom.",Future Ted(Narrator)
1,20, Best Prom Ever, I'll go with you.,Robin
1,20, Best Prom Ever, Really?,Lily
1,20, Best Prom Ever, Yeah. I never got to go to my prom. We always had field hockey nationals in the spring.,Robin
1,20, Best Prom Ever, Lesbian.,Barney
1,20, Best Prom Ever," The cough is supposed to cover the ""lesbian.""",Robin
1,20, Best Prom Ever," No, I'm trying to start a thing where the cough is separate.",Barney
1,20, Best Prom Ever, Do you think we look young enough to blend in at a high school?,Lily
1,20, Best Prom Ever," Please, I'm ageless, Scherbotsky just needs a good night's sleep, and you've got ""statutory"" written all over your body.",Barney
1,20, Best Prom Ever," Hey, why don't we all go?",Ted
1,20, Best Prom Ever, I don't know-- more people might be harder to sneak in. We don't want to mess things up for Lily.,Robin
1,20, Best Prom Ever," Yeah, you're right. Besides, Marshall and I have been planning on having a guy's night out before the wedding. Why don't we just make it tomorrow night?",Ted
1,20, Best Prom Ever, Sounds awesome. We should go out and just get freakin' weird.,Marshall
1,20, Best Prom Ever, Yeah.,Ted
1,20, Best Prom Ever," 'Cause, you know, you be a bad, bad man, and I be an outlaw.",Marshall
1,20, Best Prom Ever," Wow. Hey, Thelma, Louise, y'all don't drive off no cliffs now, ya hear? Lame! But seriously, leave me a message, and we'll meet up later.",Barney
1,20, Best Prom Ever," All right, what do you think?",Lily
1,20, Best Prom Ever, Horrible.,Barney
1,20, Best Prom Ever, You're gonna make such a great dad.,Lily
1,20, Best Prom Ever," You look so classy and nice. You're going to stick out like a sore thumb. Have you seen how the kids are dressing these days, with the Ashlee and the Lindsay and the Paris? They all dress like strippers. It's go ho or go home.",Barney
1,20, Best Prom Ever," Well, we have to get in. I have to see this band, 'cause we have to make a decision by Monday, 'cause I'm getting married in 71 days, and we still don't have...",Lily
1,20, Best Prom Ever," Shh. Sweetie, just focus on one thing at a time, okay? Right now, you just have to dress like a whore and that's it.",Robin
1,20, Best Prom Ever, All right.,Lily
1,20, Best Prom Ever," That's the spirit. Now, ladies, slut up!",Barney
1,20, Best Prom Ever," I never thought this would be a bad thing, but my wardrobe just isn't slutty enough.",Robin
1,20, Best Prom Ever, I didn't know I still had this.,Lily
1,20, Best Prom Ever, What?,Robin
1,20, Best Prom Ever, The dress I wore to my actual prom.,Lily
1,20, Best Prom Ever," Aw, you look great, too, Scooter.",Lily
1,20, Best Prom Ever," Oh, disco! I am so happy for you.",Lily
1,20, Best Prom Ever," Scooter, you're gonna be an umpire someday.",Lily
1,20, Best Prom Ever," Nice. You ladies look good, but your outfits are missing just one thing.",Barney
1,20, Best Prom Ever," No, Barney, this is as far as we're going to go. I'm not showing anymore...",Robin
1,20, Best Prom Ever, Two beautiful flowers for two beautiful flowers.,Barney
1,20, Best Prom Ever, Aw. Sweet. Thank you.,Lily
1,20, Best Prom Ever," Oh, Robin, are you tearing up?",Barney
1,20, Best Prom Ever," No. I've never been to prom before, okay?",Robin
1,20, Best Prom Ever, We got to go. See ya.,Lily
1,20, Best Prom Ever," Bye, have fun. See you.",Ted
1,20, Best Prom Ever," They grow up into skanks so fast, don't they, Ted?",Marshall
1,20, Best Prom Ever," So, what, we ready for tonight?",Ted
1,20, Best Prom Ever, Yeah. Just one thing we got to do first.,Marshall
1,20, Best Prom Ever, Shot of Jim Beam?,Ted
1,20, Best Prom Ever, Yeah.,Marshall
1,20, Best Prom Ever, Yes!,Ted
1,20, Best Prom Ever, And then I promised Lily that we'd stuff 200 wedding invitations.,Marshall
1,20, Best Prom Ever, What?!,Ted
1,20, Best Prom Ever," I'm sorry, dude, but you saw how stressed out she is.",Marshall
1,20, Best Prom Ever," Come on! You've been doing wedding stuff nonstop. Take a break. Once you're married, if we go out and you get so drunk you throw up, it'll be sad, but if we do it tonight... it'll be less sad.",Ted
1,20, Best Prom Ever," Okay, it'll be cool-- I'll tell you what. We'll make a game out of it. First one to stuff a hundred invitations gets a big prize.",Marshall
1,20, Best Prom Ever," Do I look like I'm four? All right, what kind of prize are we talking?",Ted
1,20, Best Prom Ever," Wow, a lot more security than when we were kids.",Lily
1,20, Best Prom Ever, Is this gonna work?,Robin
1,20, Best Prom Ever," Yeah. Look, when I was 17, I used to sneak into clubs all the time. It's all about confidence. Follow me. Whee-hoo! Happy prom, everybody. Going to prom-- whee-hoo!",Lily
1,20, Best Prom Ever," Okay, bye. Okay, look, I just need to see the band. I'm getting married in two months, and...",Lily
1,20, Best Prom Ever," Hey, ho, hey!",Barney
1,20, Best Prom Ever," Wow. ""Ma'am?"" Check and mate.",Lily
1,20, Best Prom Ever," It's cool. Time to activate plan B. Scherbotsky, how comfortable are you with a crossbow? Scherbotsky?",Barney
1,20, Best Prom Ever," Hey, guys. Do you want to take two hot girls to prom?",Robin
1,20, Best Prom Ever, For free.,Robin
1,20, Best Prom Ever," Great. I'm Robin, this is my friend Lily.",Robin
1,20, Best Prom Ever, Hi. Shall we?,Lily
1,20, Best Prom Ever," Oh, hey, wait. How's Barney getting in?",Robin
1,20, Best Prom Ever, Don't worry about me. I'll get in. Oh... I'll get in.,Barney
1,20, Best Prom Ever, We're in!,Lily
1,20, Best Prom Ever," Oh, you're kidding me.",Lily
1,20, Best Prom Ever," Yeah, what the hell? It's prom. That tastes like cough syrup.",Robin
1,20, Best Prom Ever," Nerds who aren't good at math? Life's going to be rough, boys.",Robin
1,20, Best Prom Ever," Hi. Excuse me. I was wondering if you guys could play ""Good Feeling"" by the Violent Femmes. I know it's probably not in your repertoire, but I'm getting married and my fiancé wants to hire you guys as the band, but I can't sign off on it until I hear you play ""Good Feeling"" because that's our song, and what kind of wedding band would you be if you couldn't play our song, right? Right?",Lily
1,20, Best Prom Ever," Look, I'm kinda wasted right now, so I didn't understand any of that. But, uh, if you get us the sheet music, we'll play your song.",Man
1,20, Best Prom Ever, My phlegm feels looser.,Robin
1,20, Best Prom Ever," This is pathetic. It's guys' night. We should be out in a bar getting in fights. If I got in a fight, would you have my back?",Ted
1,20, Best Prom Ever, You know it.,Marshall
1,20, Best Prom Ever," I'd have your back, too.",Ted
1,20, Best Prom Ever, That's cool.,Marshall
1,20, Best Prom Ever," What, you don't think you'd need my help? You don't know what I can do. I'm like... like a berserker.",Ted
1,20, Best Prom Ever," Okay, Ted.  Hello.",Marshall
1,20, Best Prom Ever," Hey, it's Robin. Um, Lily needs you to download the sheet music for ""Good Feeling"" and bring it out here, like, now.",Robin
1,20, Best Prom Ever, Hang on. It's Robin. She wants me to go to prom. Can Ted come?,Marshall
1,20, Best Prom Ever, Wait! Don't ask! That's so lame! I don't even want to go anyway.,Ted
1,20, Best Prom Ever," Uh, I don't know. Things have been so weird between us.",Robin
1,20, Best Prom Ever, What'd she say? What'd she say?,Ted
1,20, Best Prom Ever," He lied and told me he broke up with his girlfriend to try to hook up with me. I mean, I know he apologized for it but it's just, it's not easy to forgive. Look, if you absolutely must bring Ted, it's, it's not like I'm going to claw my own eyes out if he comes.",Robin
1,20, Best Prom Ever," Okay, bye. She totally wants you to come.",Marshall
1,20, Best Prom Ever," All right, sheet music's on the way. Are you okay?",Robin
1,20, Best Prom Ever, There's just so much to do for this wedding. My head is swirling. It's just all moving too fast.,Lily
1,20, Best Prom Ever, I just... I just don't want everything in my life to be decided already.,Lily
1,20, Best Prom Ever," Scooter, when I go off to college, that's the end for us.",Lily
1,20, Best Prom Ever," There's still so much I want to do. I want to travel, live overseas as an artist, maybe have a lesbian relationship. Plus, I think I was just dating you 'cause you look a little bit like Kurt Cobain.",Lily
1,20, Best Prom Ever, Please don't put that kind of pressure on me! It's too much!,Lily
1,20, Best Prom Ever, What?,Lily
1,20, Best Prom Ever," Well, we did promise them one dance.",Robin
1,20, Best Prom Ever," Yeah, sure, okay. So Andrew, what's your big plan? What's life going to be like after tonight?",Lily
1,20, Best Prom Ever," No, you won't.",Lily
1,20, Best Prom Ever," No, you won't accomplish anything you set out to. You'll get a girlfriend the first day of college and you'll give up your independence and you'll never live abroad and you'll wind up old before your time wondering ""Whatever happened to my hopes and my dreams?""",Lily
1,20, Best Prom Ever," Oh, Sean, look, um, you're a nice guy, but I just don't... No, you're not getting lucky tonight.",Robin
1,20, Best Prom Ever, Okay.,Ted
1,20, Best Prom Ever," What's it to you, giant turtle?",Marshall
1,20, Best Prom Ever," Oh, hey. Where's Lily?",Marshall
1,20, Best Prom Ever, She's in the bathroom.,Barney
1,20, Best Prom Ever," Wait here, I should go talk to the band.",Marshall
1,20, Best Prom Ever, All right.,Ted
1,20, Best Prom Ever, How did you guys get in here?,Barney
1,20, Best Prom Ever, We just snuck in the back.,Ted
1,20, Best Prom Ever, You just snu... Are you serious? I've been trying to get in here all night. I finally paid a janitor 200 bucks to let me borrow this mascot costume.,Barney
1,20, Best Prom Ever, But you got in. Slow and steady won the race.,Ted
1,20, Best Prom Ever," Hey, bro, have you seen my fiancée Lily?",Marshall
1,20, Best Prom Ever," Listen, little buddy, I understand it's prom and the adrenaline's pumping, but...",Marshall
1,20, Best Prom Ever," Whoa, whoa. Look, let's not get carried away.",Marshall
1,20, Best Prom Ever, I can't believe I unloaded like that on a high school senior.,Lily
1,20, Best Prom Ever," I can't believe a high school senior unloaded like that on me. I'm going to ask you something and, um, maybe it's crazy 'cause you guys are the cutest couple ever. But, um, are you having second thoughts?",Robin
1,20, Best Prom Ever, Yeah. But not about Marshall. About me. I just keep thinking about the girl I was ten years ago and wondering what happened to her.,Lily
1,20, Best Prom Ever," I don't want to be tied down. I want to live in France and Spain and Italy and just soak up life and put it on a canvas, even if it means being a waitress in crappy cafés for five years, I don't care. I'm going to be a painter. And I can't do any of that with a, with a boyfriend shackled around my neck, you know? But anyway, I'm blabbering. Way to make new friends, Lily. I'm sorry. What was your name again?",Lily
1,20, Best Prom Ever, Marshall.,Man
1,20, Best Prom Ever," Nice to meet you, Marshall. Guess we're hallmates.",Lily
1,20, Best Prom Ever, Yeah.,Marshall
1,20, Best Prom Ever, It works.,Lily
1,20, Best Prom Ever, Violent Femmes. I love this song.,Marshall
1,20, Best Prom Ever," Me, too.",Lily
1,20, Best Prom Ever," I didn't have any of the experiences I set out to. The travel, the bohemian art life, my big lesbian experience. I didn't do any of it.",Lily
1,20, Best Prom Ever," Lily, you're marrying your best friend in the world. I mean, isn't that worth all the other experiences combined?",Robin
1,20, Best Prom Ever, Yeah.,Lily
1,20, Best Prom Ever," And look, you can still travel, I mean, you can still paint. And as far as your lesbian experience... Happy?",Robin
1,20, Best Prom Ever," Yeah. So field hockey, huh?",Lily
1,20, Best Prom Ever, Shut up.,Robin
1,20, Best Prom Ever," Oh, come on-- you're the one who let in a kid with nunchakus. You call yourself security guards? I was just defending my boy here.",Ted
1,20, Best Prom Ever, I totally could have taken that kid.,Marshall
1,20, Best Prom Ever," Uh, yeah, and I totally had your back, so...",Ted
1,20, Best Prom Ever," Well, I don't need it, but thanks.",Marshall
1,20, Best Prom Ever," Uh, yeah, you did, and you're welcome.",Ted
1,20, Best Prom Ever," No, the kid was totally, like, a white belt and I'm gigantic. Listen, guys, I'm sorry. Please, I just need to get in there for one more song.",Marshall
1,20, Best Prom Ever," You guys will thank me for this later, okay? Listen, Don, Ray, can't we all...?",Barney
1,20, Best Prom Ever," You know, for a turtle, he's surprisingly quick.",Ted
1,20, Best Prom Ever, So how was your first prom?,Ted
1,20, Best Prom Ever," You tell me. I hated my dress, my date got wasted and puked on me, there was a huge fight and I kissed a girl.",Robin
1,20, Best Prom Ever," So, basically, it was a prom.",Ted
1,20, Best Prom Ever," Okay, I've missed you. Not in a we're-going-to-make-out way, not even in an I-forgive-you way. Just in a I've-missed-you way.",Robin
1,20, Best Prom Ever, I'll take what I can get.,Ted
1,20, Best Prom Ever," And that, my friends, is why you don't get your money's worth when you wear jeans to a strip club.",Barney
1,20, Best Prom Ever," So you got to admit, The 88 are rocking our song.",Marshall
1,20, Best Prom Ever," Yeah, it's good.",Lily
1,20, Best Prom Ever," Band? Check. Two months, baby. Two months.",Marshall
2,8, Atlantic City," And so, after six months apart, Aunt Lily and Uncle Marshall were finally back together.",Future Ted(Narrator)
2,8, Atlantic City," Oh, my God. These pancakes are delicious!",Lily
2,8, Atlantic City," Yes! Thank you. Uhm, I learned how to cook while you were gone this summer.",Marshall
2,8, Atlantic City, Oh. Do you want to cook dinner tonight?,Lily
2,8, Atlantic City," Yeah, sure. How about pancakes?",Marshall
2,8, Atlantic City, And things were back to normal... Almost.,Future Ted(Narrator)
2,8, Atlantic City," You may not have much range, but at least I'm marrying a guy who knows how to make pancakes.",Lily
2,8, Atlantic City," Oh, uhm...",Marshall
2,8, Atlantic City," I mean, uhm... Well, I... I realize that we haven't really discussed whether us getting back together means us getting married, but... I still wanna. Do you still wanna?",Lily
2,8, Atlantic City, Really?,Marshall
2,8, Atlantic City," Of course, I love you.",Lily
2,8, Atlantic City," No, I mean, that's how you're gonna do it? ""Do you still wanna?"" That's like the lamest proposal ever. When I did it, I got down on my knees... I don't know, I'm just saying.",Marshall
2,8, Atlantic City," No, no, no, no, no, no.",Marshall
2,8, Atlantic City, What?!,Lily
2,8, Atlantic City," You can't lead with that. You got to... build up to that. You got to have, like, a little speech.",Marshall
2,8, Atlantic City, Do you remember your proposal to me? ,Lily
2,8, Atlantic City, I had a speech prepared.,Marshall
2,8, Atlantic City, What do you want to hear?,Lily
2,8, Atlantic City," I don't know. I mean, you could tell me, like, about how good-looking and funny and smart I am and I've been working out lately. It might be nice for you to mention something about that.",Marshall
2,8, Atlantic City, Marshall... You are good-looking...,Lily
2,8, Atlantic City, Thank you.,Marshall
2,8, Atlantic City, Funny...,Lily
2,8, Atlantic City," Oh, thanks.",Marshall
2,8, Atlantic City, Smart...,Lily
2,8, Atlantic City, And a few tears wouldn't hurt.,Marshall
2,8, Atlantic City," Okay, would you freakin' marry me already?",Lily
2,8, Atlantic City," I'll marry you. Of course. But, uhm, until you see a ring on this finger, don't expect me to put out.",Marshall
2,8, Atlantic City," Yeah, right. ",Lily
2,8, Atlantic City, I'll give you this. That was a very creative use of syrup.,Marshall
2,8, Atlantic City," I can't even look Mrs. Butterworth in the eye. Oh, my God. We're getting married!",Lily
2,8, Atlantic City," I know, I know.",Marshall
2,8, Atlantic City," It was a moment of happiness, followed of course by a moment of total panic. See, when they called off their first wedding, Aunt Lily took off for San Francisco leaving Uncle Marshall with the unfortunate task of telling his entire family.",Future Ted(Narrator)
2,8, Atlantic City," Man, I made a big mess by canceling this wedding, didn't I?",Lily
2,8, Atlantic City," It's okay, baby. You're not just realizing that now, are you?",Marshall
2,8, Atlantic City," God, the idea of standing up there in front of all those people who hate my guts... Just makes me want to run off to Atlantic City and get married today.",Lily
2,8, Atlantic City, Yeah...,Marshall
2,8, Atlantic City, Robin! Stop the news!,Marshall
2,8, Atlantic City, What the hell?,Woman
2,8, Atlantic City, It's okay. They're my friends.,Robin
2,8, Atlantic City, We're going to Atlantic City to elope. You got to come with us.,Lily
2,8, Atlantic City," Oh, my God, that is so fantastic! I don't know if I can just leave work.",Robin
2,8, Atlantic City," It's okay, Mike can read the news tonight.  Hey, Mike... You can read, right?",Woman
2,8, Atlantic City," Yeah, I'm the best at reading.",Mike
2,8, Atlantic City, Let's go to Atlantic City!,Robin
2,8, Atlantic City, Yeah!,All
2,8, Atlantic City," You guys are eloping! Oh, that's fantastic. Wait, is this because there's a time crunch Uncle Ted should know about?",Ted
2,8, Atlantic City, I hope not because I plan on getting hammered.,Lily
2,8, Atlantic City," Guys, this sounds like so much fun, but I can't really take off work. I'm kind of important around here, you know? I'm the project manager.",Ted
2,8, Atlantic City," Ted, for the rest of our lives, we are going to be telling the amazing story of how we went to Atlantic City and got married. Don't you want to be in that story?",Lily
2,8, Atlantic City, Of course I do. Let's go to Atlantic City!,Ted
2,8, Atlantic City, Yeah!,Marshall
2,8, Atlantic City," Oh, but when we tell the story, can you leave out the part where I hesitate?",Ted
2,8, Atlantic City, You got it.,Marshall
2,8, Atlantic City," Hey, guys.",Barney
2,8, Atlantic City, Wow. A pedicure.,Ted
2,8, Atlantic City," Uh, if there were any shame in a dude getting a pedicure I don't think there would have been a feature about it in Details magazine.",Barney
2,8, Atlantic City, We're going to Atlantic City to elope right now!,Lily
2,8, Atlantic City," Oh, congratulations, Lily. Marshall, you're getting married? What the hell?",Barney
2,8, Atlantic City, So are you in or not?,Marshall
2,8, Atlantic City," Hell, yeah, I'm in! Just... I'm almost done.",Barney
2,8, Atlantic City," No, we got to get going to the...",Marshall
2,8, Atlantic City," Well, actually, I mean... It is my wedding day, and since we're here...",Lily
2,8, Atlantic City, So we all got a pedicure and then headed down... to Atlantic City.,Future Ted(Narrator)
2,8, Atlantic City, Wow. Look at this place. I guess I'll have my pick of something old.,Lily
2,8, Atlantic City, And something blue. Somebody should really check on this lady.,Marshall
2,8, Atlantic City," Ah, A.C., always in decline, never hitting bottom. It's good to be back, old friend.",Barney
2,8, Atlantic City, You been here before?,Ted
2,8, Atlantic City," Oh, uh, once or twice.",Barney
2,8, Atlantic City," Ah, good to see you, too. Three times, maybe.",Barney
2,8, Atlantic City, The wedding chapel... This is it. Are you ready to do this?,Lily
2,8, Atlantic City, I'm ready. Let's get married.,Marshall
2,8, Atlantic City," Oh, crap. I don't have a veil. I'm a bride, I can't get married without a veil. And a bouquet. I need a veil and a bouquet. Oh, my God, we're getting married.",Lily
2,8, Atlantic City," Don't worry. Relax. We'll get you a veil, honey.",Robin
2,8, Atlantic City," Oh, Robin, that's a really cute outfit.",Lily
2,8, Atlantic City," Oh, really? Thanks.",Robin
2,8, Atlantic City," Yeah, it has to go. I'm the bride, you can't look better than me.",Lily
2,8, Atlantic City, Done. ,Robin
2,8, Atlantic City, I'm going to get the bouquet. You guys get the veil. We'll meet in the chapel in 20 minutes. Ready? Break. ,Lily
2,8, Atlantic City, You guys want to go gamble?,Ted
2,8, Atlantic City," No, we got to go get the veil.",Marshall
2,8, Atlantic City," Or we looked everywhere, and we couldn't find one.",Ted
2,8, Atlantic City," Yeah, okay.",Marshall
2,8, Atlantic City," No, you guys go ahead. I'm going to find the veil. ",Barney
2,8, Atlantic City," So this is it, right? The last 20 minutes of your single life. I'm proud of you, buddy.",Ted
2,8, Atlantic City, Thanks.,Marshall
2,8, Atlantic City, How are you feeling?,Ted
2,8, Atlantic City," Great, a little nervous.",Marshall
2,8, Atlantic City, Yeah? Craps?,Ted
2,8, Atlantic City, Not that nervous.,Marshall
2,8, Atlantic City," No, I mean do you want to play craps.",Ted
2,8, Atlantic City," Oh, yeah, definitely.",Marshall
2,8, Atlantic City," Okay, I got the veil. She wasn't ready to be married. All right, let's talk bachelor party. Are we thinking full-on strip club, or should we rent a room and have a private toy show?",Barney
2,8, Atlantic City, What did you just say?,Ted
2,8, Atlantic City," Barney, no.",Marshall
2,8, Atlantic City," Marshall, I'm your best man.",Barney
2,8, Atlantic City, You're not my best man.,Marshall
2,8, Atlantic City, Right here.,Ted
2,8, Atlantic City," And as your best man, I have to throw you a bachelor party. That's part of being a best friend.",Barney
2,8, Atlantic City, You're not my best friend.,Marshall
2,8, Atlantic City, Right here.,Ted
2,8, Atlantic City," Barney, I don't have any time for a bachelor party. I've got, like, 18 minutes.",Marshall
2,8, Atlantic City, 18 minutes...,Ted
2,8, Atlantic City," Oh, good. Did you get the veil?",Lily
2,8, Atlantic City, Of course.,Barney
2,8, Atlantic City, And it took us exactly 18 minutes. We went to a strip club.,Marshall
2,8, Atlantic City, Dude!,Ted
2,8, Atlantic City, Unbelievable!,Barney
2,8, Atlantic City, We weren't there for very long. It's not like I had time to have a lap dance or anything. I got a lap dance.,Marshall
2,8, Atlantic City, Your last lap dance ever.,Lily
2,8, Atlantic City, Right. What?,Marshall
2,8, Atlantic City," Oh, God, the things people waste money on in Atlantic City.",Ted
2,8, Atlantic City, Does it smell like strippers in here?,Robin
2,8, Atlantic City," That's weird, right? Marshall and Lily are getting married!",Ted
2,8, Atlantic City," Hell, yeah, look at this. ",Lily
2,8, Atlantic City," Oh, baby, this is it. Let's do this thing.",Marshall
2,8, Atlantic City, Hi. We're here to get married.,Lily
2,8, Atlantic City, Congratulations. We offer a variety of packages to give you the special day you've always dreamed about.,Woman
2,8, Atlantic City, We don't want any of that. Just your basic quickie wedding will be fine.,Marshall
2,8, Atlantic City," Yeah. You know this isn't Vegas, right?",Woman
2,8, Atlantic City," Well, sure. In Vegas, the casinos pump in oxygen. Here, it looks like everyone brought their own.",Robin
2,8, Atlantic City, It also takes three days to get a marriage license in New Jersey. The earliest I could book you for is Monday.,Woman
2,8, Atlantic City," No, no, no, it has to be today. That's the whole point.",Lily
2,8, Atlantic City," Look, I don't know what to say, but if you guys don't want to book a wedding for Monday or play a round of keno, I can't help you. Thirty-five.",Woman
2,8, Atlantic City," Wait, I don't understand, people get married in Atlantic City all the time.",Ted
2,8, Atlantic City," Yes, they do, but they don't elope. They choose Atlantic City for its white sand beaches, world-class amenities, and exotic Riviera feel.",Woman
2,8, Atlantic City, Have you been outside?,Lily
2,8, Atlantic City, There is half an orca whale rotting not 20 feet from the cabana.,Ted
2,8, Atlantic City," You guys, take it easy, guys. Are you sure about this?",Marshall
2,8, Atlantic City," About the marriage laws of the state where I work in a wedding chapel? Yeah, I'm pretty sure.",Woman
2,8, Atlantic City," Yes! Continues? You mean ""start."" He means ""start."" We went to a strip club.",Ted
2,8, Atlantic City, Twenty-seven.,Woman
2,8, Atlantic City, Is there any way that we could get a license today?,Lily
2,8, Atlantic City," You could go to the courthouse. In some extreme circumstances, the waiting period can be waived, but you have to have a good reason.",Woman
2,8, Atlantic City," Well, we're in love.",Lily
2,8, Atlantic City, What better reason could there be?,Marshall
2,8, Atlantic City," The last one I heard was, ""I'm going to Iraq tomorrow to defend my country,"" but, you know, give yours a whirl.",Woman
2,8, Atlantic City, So we went to the courthouse.,Future Ted(Narrator)
2,8, Atlantic City," God, this is taking forever.",Marshall
2,8, Atlantic City," I know. I am so proud of these two. After all they've been through. In fact, that crazy road has led them all the way here to Atlantic City...",Ted
2,8, Atlantic City," Ted, up here.",Robin
2,8, Atlantic City, Uhm?,Ted
2,8, Atlantic City, You were just staring at my shirt boobs.,Robin
2,8, Atlantic City," No! I wasn't. I was checking out the hot body underneath the shirt. Okay, look, maybe I was looking at your shirt, but it's a, it's a funny, funny shirt.",Ted
2,8, Atlantic City, Hi.,Barney
2,8, Atlantic City, See you.,Barney
2,8, Atlantic City, What the hell was that?,Ted
2,8, Atlantic City, A... Chinese guy?,Barney
2,8, Atlantic City," Hi. Hello. Uh, we need a marriage license, but we need to skip the waiting period because... We're in love.",Marshall
2,8, Atlantic City," Oh, really?!",Lily
2,8, Atlantic City," Oh. Well, so can we see a judge?",Lily
2,8, Atlantic City, Really?!,Lily
2,8, Atlantic City, Why are you doing this to us?!,Marshall
2,8, Atlantic City, Really?!,Robin
2,8, Atlantic City, You know what? We get it.,Marshall
2,8, Atlantic City," Okay, this is a good plan B. Judges are people. People go to the bathroom. A judge is bound to come by eventually, and we'll get married. I'm sure we won't be waiting long.",Lily
2,8, Atlantic City," Geez, you go to a vending machine for 30 seconds.",Marshall
2,8, Atlantic City, Vultures.,Barney
2,8, Atlantic City, What? Here?,Robin
2,8, Atlantic City, Yeah. Got a little time to kill.,Ted
2,8, Atlantic City," Oh, my God, it's the T-shirt, isn't it?",Robin
2,8, Atlantic City, No. A little.,Ted
2,8, Atlantic City, Something is seriously wrong with you.,Robin
2,8, Atlantic City," So what, is that a no?",Ted
2,8, Atlantic City," All right, let's do it.",Robin
2,8, Atlantic City," All right. Um, also...?",Ted
2,8, Atlantic City," Yes, I'll leave it on.",Robin
2,8, Atlantic City, Sweet.,Ted
2,8, Atlantic City," Guys, let's bail. This is never gonna happen.",Barney
2,8, Atlantic City," Look, I know this is turning into a bit of a disaster, but believe me, it's better than the alternative.",Lily
